"id","legisNames","party","year","icpsrst","district","incumb","numdvt","numrvt","numovt","statenm","stpost","fipsst","Office","CensusPop","Area","RedistrictedDate","RepCandidate","RepStatus","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RaceNotes","dpvote","winner","numdvt_js","numrvt_js","numovt_js","handcorrected","y","x"
"VA-4","MCEACHIN (D VA-4)","D",2016,NA,4,0,200136,145731,NA,NA,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3,"Don McEachin",NA,NA,NA,NA,-1.26082438782533,38.7
"VA-5","GARRETT (R VA-5)","R",2016,NA,5,-1,148339,207758,NA,NA,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2,"Tom Garrett",NA,NA,NA,NA,1.75684230861632,55.8
"VA-6","GOODLATTE (R VA-6)","R",2016,NA,6,-1,112170,225471,NA,NA,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9,"Bob Goodlatte",NA,NA,NA,NA,1.02787344456792,63.1
"VA-7","BRAT (R VA-7)","R",2016,NA,7,-1,160159,218057,NA,NA,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6,"Dave Brat",NA,NA,NA,NA,2.39558108970079,53.4
"VA-8","BEYER (D VA-8)","D",2016,NA,8,1,246653,98387,NA,NA,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.9,"Don Beyer",NA,NA,NA,NA,-0.832701544763885,22.1
"VA-9","GRIFFITH (R VA-9)","R",2016,NA,9,-1,87877,212838,NA,NA,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4,"Morgan Griffith",NA,NA,NA,NA,0.271129285983607,71.6
"VT-1","WELCH (D VT-1)","D",2016,NA,1,1,264414,0,NA,NA,"VT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.2,"Peter Welch",NA,NA,NA,NA,-1.33255169044542,34.8
"WA-1","DELBENE (D WA-1)","D",2016,NA,1,1,193619,155779,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9,"Suzan DelBene",NA,NA,NA,NA,-0.733909898628648,41.1
"WA-10","HECK (D WA-10)","D",2016,NA,10,1,170460,120104,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2,"Denny Heck",NA,NA,NA,NA,-0.789560984439296,43.8
"WA-2","LARSEN (D WA-2)","D",2016,NA,2,1,208314,117094,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.1,"Rick Larsen",NA,NA,NA,NA,-0.87353468207964,37.9
"WA-3","HERRERA (R WA-3)","R",2016,NA,3,-1,119820,193457,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,"Jaime Herrera Beutler",NA,NA,NA,NA,0.327241385838304,54
"WA-4","NEWHOUSE (R WA-4)","R",2016,NA,4,-1,0,229919,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7,"Dan Newhouse",NA,NA,NA,NA,0.984129237257243,62.3
"WA-5","MCMORRIS (R WA-5)","R",2016,NA,5,-1,130575,192959,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8,"Cathy McMorris Rodgers",NA,NA,NA,NA,1.04921836758176,57.2
"WA-6","KILMER (D WA-6)","D",2016,NA,6,1,201718,126116,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7,"Derek Kilmer",NA,NA,NA,NA,-0.749793135335531,43.3
"WA-7","JAYAPAL (D WA-7)","D",2016,NA,7,NA,378754,0,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.1,"Pramila Jayapal",NA,NA,NA,NA,-1.96275334078164,12.9
"WA-8","REICHERT (R WA-8)","R",2016,NA,8,-1,127720,193145,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6,"Dave Reichert",NA,NA,NA,NA,0.333914787552364,48.4
"WA-9","SMITH (D WA-9)","D",2016,NA,9,1,205165,76317,NA,NA,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.2,"Adam Smith",NA,NA,NA,NA,-0.937681870241948,24.8
"WI-2","POCAN (D WI-2)","D",2016,NA,2,1,273537,124044,NA,NA,"WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4,"Mark Pocan",NA,NA,NA,NA,-1.25029846458859,30.6
"WI-3","KIND (D WI-3)","D",2016,NA,3,1,257401,0,NA,NA,"WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6,"Ron Kind",NA,NA,NA,NA,-0.561566654562796,52.4
"WI-4","MOORE (D WI-4)","D",2016,NA,4,1,220181,0,NA,NA,"WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2,"Gwen Moore",NA,NA,NA,NA,-1.53555700871461,22.8
"WI-5","SENSENBRENN (R WI-5)","R",2016,NA,5,-1,114477,260706,NA,NA,"WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4,"Jim Sensenbrenner",NA,NA,NA,NA,1.75495037176392,60.6
"WI-6","GROTHMAN (R WI-6)","R",2016,NA,6,-1,133072,204147,NA,NA,"WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1,"Glenn Grothman",NA,NA,NA,NA,0.45312849566015,58.9
"WI-7","DUFFY (R WI-7)","R",2016,NA,7,-1,138643,223418,NA,NA,"WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2,"Sean Duffy",NA,NA,NA,NA,0.675263623480696,60.8
"WI-8","GALLAGHER (R WI-8)","R",2016,NA,8,NA,135682,227892,NA,NA,"WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7,"Mike Gallagher",NA,NA,NA,NA,0.655575457100442,59.3
"WV-1","MCKINLEY (R WV-1)","R",2016,NA,1,-1,73534,163469,NA,NA,"WV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"David McKinley",NA,NA,NA,NA,0.27089559719825,72
"WV-2","MOONEY (R WV-2)","R",2016,NA,2,-1,101207,140807,NA,NA,"WV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9,"Alex Mooney",NA,NA,NA,NA,0.524321349776616,69.1
"WV-3","JENKINS (R WV-3)","R",2016,NA,3,-1,49708,140741,NA,NA,"WV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,"Evan Jenkins",NA,NA,NA,NA,0.378828059355037,75.7
"WY-1","CHENEY (R WY-1)","R",2016,NA,1,NA,75466,156176,NA,NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,"Liz Cheney",NA,NA,NA,NA,1.10633116580628,75.7
